gbifID,species,longitude,latitude
1039064903,Bombus rufocinctus,-106.787475,40.505753
1039064901,Bombus huntii,-107.874801,38.285487
1039064852,Bombus bifarius,-106.313082,40.859697
1039064785,Bombus mixtus,-106.989768,38.959158
1039064763,Bombus mixtus,-106.719787,40.450275
1039064731,Bombus centralis,-107.354614,37.224024
1039064716,Bombus nevadensis,-105.5028,39.9233
1039064710,Bombus occidentalis,-106.629885,38.537848
1039064655,Bombus occidentalis,-107.27371,38.95261
1039064541,Bombus flavifrons,-107.076436,39.022768
1039064516,Bombus bifarius,-106.719787,40.450275
1039064420,Bombus nevadensis,-108.536758,38.065825
1039064396,Bombus occidentalis,-106.989768,38.959158
1039064350,Bombus bifarius,-106.989768,38.959158
1039064344,Bombus nevadensis,-105.390791,40.116988
1039064277,Bombus bifarius,-106.9804099,38.9499258
1039064276,Bombus californicus,-105.504807,39.893244
1039064259,Bombus californicus,-107.216656,39.298178
1039064254,Bombus huntii,-107.097272,38.474992
1039064203,Bombus flavifrons,-108.536758,38.065825
1039064174,Bombus rufocinctus,-106.787475,40.505753
1039064060,Bombus bifarius,-106.719787,40.450275
1039064048,Bombus occidentalis,-106.989768,38.901172
1039063967,Bombus sylvicola,-107.06088,38.990546
1039063918,Bombus flavifrons,-106.9804099,38.9499258
1039063896,Bombus flavifrons,-106.834716,38.733419
1039063842,Bombus flavifrons,-107.076127,38.708165
1039063768,Bombus occidentalis,-108.536758,38.065825
1039063599,Bombus bifarius,-109.494416,40.633965
1039063559,Bombus flavifrons,-107.076436,39.022768
1039063547,Bombus bifarius,-106.719787,40.450275
1039063513,Bombus insularis,-106.989768,38.959158
1039063474,Bombus rufocinctus,-106.9804099,38.9499258
1039063416,Bombus occidentalis,-106.9804099,38.9499258
1039063360,Bombus huntii,-106.829567,38.537713
1039063333,Bombus centralis,-109.679297,42.999633
1039063305,Bombus flavifrons,-107.042711,39.010099
1039063241,Bombus rufocinctus,-105.074195,37.321039
1039063234,Bombus centralis,-105.526852,39.732304
1039063225,Bombus balteatus,-108.536758,38.065825
1039063179,Bombus occidentalis,-106.569732,40.051262
1039063103,Bombus bifarius,-106.9804099,38.9499258
1039063098,Bombus balteatus,-107.053658,39.014157
1039063063,Bombus bifarius,-106.313082,40.859697
1039062973,Bombus sylvicola,-107.076436,39.022768
1039062910,Bombus insularis,-109.22928,38.43832
1039062830,Bombus huntii,-106.261924,38.182393
1039062820,Bombus huntii,-105.591788,41.349169
1039062768,Bombus centralis,-107.9333,39.0667
1039062555,Bombus rufocinctus,-106.719787,40.450275
1039062538,Bombus fernaldae,-106.56087,40.075819
1039062486,Bombus nevadensis,-108.536758,38.065825
1039062363,Bombus flavifrons,-106.719787,40.450275
1039062341,Bombus occidentalis,-106.9804099,38.9499258
1039062256,Bombus rufocinctus,-106.989768,38.959158
1039062201,Bombus occidentalis,-108.953094,39.582548
1039062154,Bombus nevadensis,-105.5028,39.9233
1039062149,Bombus mixtus,-107.076436,39.022768
1039062113,Bombus insularis,-107.936391,39.06678
1039062098,Bombus huntii,-104.911907,38.769103
1039062060,Bombus insularis,-106.569732,40.051262
1039062056,Bombus rufocinctus,-107.875966,38.097434
1039062041,Bombus fervidus,-104.757477,37.784927
1039062028,Bombus mixtus,-108.536758,38.065825
1039062019,Bombus rufocinctus,-106.834716,38.733152
1039062006,Bombus bifarius,-108.953094,39.582548
1039062003,Bombus mixtus,-109.679297,42.999633
1039061969,Bombus flavifrons,-106.719787,40.450275
1039061935,Bombus flavifrons,-106.719787,40.450275
1039061923,Bombus balteatus,-107.042711,39.010099
1039061752,Bombus occidentalis,-107.042711,39.010099
1039061665,Bombus insularis,-106.831029,40.502603
1039061589,Bombus flavifrons,-107.076436,39.022768
1039061567,Bombus rufocinctus,-106.989768,38.90842
1039061549,Bombus fervidus,-107.934017,35.101862
1039061453,Bombus rufocinctus,-106.787475,40.505753
1039061438,Bombus mixtus,-107.042711,39.010099
1039061437,Bombus balteatus,-107.042711,39.010099
1039061344,Bombus mixtus,-106.907899,39.134157
1039061273,Bombus rufocinctus,-106.993888,38.922578
1039061261,Bombus fervidus,-107.681957,38.799701
1039061248,Bombus fervidus,-105.978807,39.86706
1039061231,Bombus flavifrons,-106.9804099,38.9499258
1039061173,Bombus balteatus,-107.020324,39.053601
1039061137,Bombus occidentalis,-106.987823,38.71025
1039061096,Bombus occidentalis,-106.9804099,38.9499258
1039061080,Bombus occidentalis,-107.273712,38.95261
1039061066,Bombus bifarius,-106.719787,40.450275
1039061062,Bombus sylvicola,-107.06088,38.990546
1039060858,Bombus bifarius,-106.719787,40.450275
1039060826,Bombus insularis,-108.953094,39.582548
1039060799,Bombus melanopygus,-105.6333,39.5833
1039060696,Bombus sylvicola,-107.244446,38.033223
1039060652,Bombus occidentalis,-106.9804099,38.9499258
1039060629,Bombus occidentalis,-106.987823,38.869715
1039060573,Bombus mixtus,-107.042711,39.010099
1039060481,Bombus flavifrons,-108.536758,38.065825
1039060469,Bombus balteatus,-107.042711,39.010099
1039060465,Bombus bifarius,-106.794776,38.878428
1039060333,Bombus flavifrons,-106.719787,40.450275
1039060327,Bombus bifarius,-105.074195,37.321039
1039060324,Bombus insularis,-106.719787,40.450275
1039060271,Bombus bifarius,-107.951574,39.069693
1039060251,Bombus occidentalis,-106.719787,40.450275
1039060211,Bombus insularis,-106.941988,39.011657
1039060137,Bombus rufocinctus,-106.989768,38.901172
1039060134,Bombus nevadensis,-105.396284,40.119089
1039060041,Bombus occidentalis,-106.719787,40.450275
1039060025,Bombus flavifrons,-106.273701,39.297951
1039060001,Bombus rufocinctus,-106.989768,38.901172
1039059917,Bombus occidentalis,-106.629885,38.537848
1039059891,Bombus rufocinctus,-106.989768,38.901172
1039059886,Bombus insularis,-108.953094,39.582548
1039059776,Bombus flavifrons,-106.9804099,38.9499258
1039059676,Bombus occidentalis,-106.987823,38.71025
1039059635,Bombus occidentalis,-106.993888,38.922578
1039059596,Bombus bifarius,-106.834716,38.733419
1039059584,Bombus flavifrons,-107.084209,40.028988
1039059577,Bombus flavifrons,-107.083866,40.002107
1039059558,Bombus frigidus,-107.244446,38.033223
1039059418,Bombus flavifrons,-106.719787,40.450275
1039059384,Bombus insularis,-106.9804099,38.9499258
1039059326,Bombus sylvicola,-107.076436,39.022768
1039059270,Bombus mixtus,-108.536758,38.065825
1039059255,Bombus rufocinctus,-106.989768,38.901172
1039059252,Bombus bifarius,-106.987823,38.869715
1039059250,Bombus huntii,-107.874801,38.285487
1039059241,Bombus pensylvanicus,-104.519954,42.217875
1039059138,Bombus rufocinctus,-106.993888,38.922578
1039059109,Bombus occidentalis,-106.313082,40.859697
1039059107,Bombus flavifrons,-107.302773,39.773581
1039059101,Bombus occidentalis,-106.968065,38.886238
1039059027,Bombus insularis,-106.834716,38.733419
1039059026,Bombus rufocinctus,-106.989768,38.959158
1039058944,Bombus bifarius,-108.151037,37.274922
1039058845,Bombus rufocinctus,-106.9804099,38.9499258
1039058798,Bombus insularis,-106.9804099,38.9499258
1039058787,Bombus flavifrons,-106.617663,40.411293
1039058725,Bombus flavifrons,-105.596739,39.952618
1039058690,Bombus melanopygus,-109.834114,40.768233
1039058655,Bombus nevadensis,-105.390791,40.116988
1039058639,Bombus frigidus,-107.042711,39.010099
1039058635,Bombus bifarius,-106.987823,38.869715
1039058613,Bombus occidentalis,-106.834716,38.733419
1039058508,Bombus rufocinctus,-106.834716,38.733152
1039058480,Bombus flavifrons,-106.719787,40.450275
1039058379,Bombus rufocinctus,-106.989768,38.901172
1039058237,Bombus balteatus,-106.8255,38.886527
1039058228,Bombus occidentalis,-106.829567,38.537713
1039058207,Bombus melanopygus,-109.834114,40.768233
1039058198,Bombus griseocollis,-105.5028,39.9233
1039058128,Bombus nevadensis,-105.390791,40.116988
1039058126,Bombus bifarius,-106.987823,38.71025
1039058108,Bombus occidentalis,-105.074195,37.321039
1039058094,Bombus balteatus,-107.951574,39.069693
1039058071,Bombus balteatus,-107.053658,39.014157
1039058027,Bombus bifarius,-106.989768,38.901172
1039058007,Bombus sylvicola,-109.494416,40.633965
1039057995,Bombus balteatus,-107.042711,39.010099
1039057981,Bombus flavifrons,-107.042711,39.010099
1039057956,Bombus bifarius,-108.953094,39.582548
1039057940,Bombus flavifrons,-107.076436,39.022768
1039057901,Bombus insularis,-106.719787,40.450275
1039057875,Bombus occidentalis,-106.968065,38.886238
1039057874,Bombus bifarius,-106.720727,38.746826
1039057804,Bombus bifarius,-106.787475,40.505753
1039057780,Bombus occidentalis,-106.629885,38.537848
1039057779,Bombus centralis,-107.9333,39.0667
1039057745,Bombus bifarius,-106.313082,40.859697
1039057668,Bombus mixtus,-105.508332,40.072208
1039057662,Bombus occidentalis,-106.9804099,38.9499258
1039057649,Bombus melanopygus,-105.6333,39.5833
1039057610,Bombus occidentalis,-106.84615,38.69371
1039057537,Bombus occidentalis,-106.968065,38.886238
1039057527,Bombus rufocinctus,-106.989768,38.901172
1039057474,Bombus centralis,-107.038555,38.747284
1039057467,Bombus bifarius,-106.989768,38.90842
1039057450,Bombus huntii,-107.315624,38.443344
1039057440,Bombus bifarius,-107.06088,38.990546
1039057435,Bombus centralis,-108.730672,42.833014
1039057352,Bombus bifarius,-106.719787,40.450275
1039057219,Bombus mixtus,-109.679297,42.999633
1039057127,Bombus bifarius,-106.989768,38.959158
1039057111,Bombus bifarius,-106.719787,40.450275
1039057105,Bombus flavifrons,-106.978609,38.959681
1039057074,Bombus occidentalis,-106.989768,38.959158
1039057065,Bombus rufocinctus,-106.787475,40.505753
1039057039,Bombus occidentalis,-106.9804099,38.9499258
1039057022,Bombus sylvicola,-107.042711,39.010099
1039057009,Bombus bifarius,-108.953094,39.582548
1039056913,Bombus flavifrons,-106.9804099,38.9499258
1039056779,Bombus bifarius,-106.9804099,38.9499258
1039056776,Bombus insularis,-106.967637,38.878739
1039056770,Bombus insularis,-106.9804099,38.9499258
1039056757,Bombus occidentalis,-107.042711,39.010099
1039056717,Bombus bifarius,-106.834716,38.733419
1039056670,Bombus mixtus,-107.951574,39.069693
1039056659,Bombus centralis,-107.398495,38.831935
1039056577,Bombus occidentalis,-106.987823,38.869715
1039056558,Bombus nevadensis,-106.791171,38.893127
1039056513,Bombus insularis,-106.9804099,38.9499258
1039056511,Bombus nevadensis,-108.536758,38.065825
1039056446,Bombus balteatus,-107.042711,39.010099
1039056427,Bombus bifarius,-106.719787,40.450275
1039056382,Bombus californicus,-107.216656,39.298178
1039056368,Bombus rufocinctus,-106.787475,40.505753
1039056286,Bombus insularis,-106.9804099,38.9499258
1039056239,Bombus flavifrons,-107.951574,39.069693
1039056183,Bombus occidentalis,-106.9804099,38.9499258
1039056181,Bombus balteatus,-107.042711,39.010099
1039056039,Bombus bifarius,-106.719787,40.450275
1039056015,Bombus pensylvanicus,-103.819941,39.309529
1039055962,Bombus mixtus,-107.05338,39.0336
1039055916,Bombus balteatus,-106.915381,39.008414
1039055900,Bombus sylvicola,-107.06088,38.990546
1039055796,Bombus sylvicola,-107.042711,39.010099
1039055779,Bombus bifarius,-106.194067,38.746903
1039055742,Bombus flavifrons,-106.617663,40.411293
1039055736,Bombus insularis,-106.569732,40.051262
1039055720,Bombus rufocinctus,-106.719787,40.450275
1039055533,Bombus flavifrons,-105.526852,39.732304
1039055531,Bombus rufocinctus,-105.22203,39.326945
1039055524,Bombus flavifrons,-107.951574,39.069693
1039055337,Bombus fernaldae,-106.719787,40.450275
1039055269,Bombus flavifrons,-106.546096,35.857794
1039055230,Bombus bifarius,-107.273712,38.95261
1039055203,Bombus pensylvanicus,-103.020989,38.068101
1039055130,Bombus insularis,-106.9804099,38.9499258
1039055082,Bombus flavifrons,-106.719787,40.450275
1039055012,Bombus occidentalis,-106.987823,38.869715
1039054928,Bombus mixtus,-107.951574,39.069693
1039054905,Bombus balteatus,-106.469088,38.691306
1039054891,Bombus bifarius,-106.720727,38.746826
1039054837,Bombus occidentalis,-107.042711,39.010099
1039054814,Bombus flavifrons,-106.9804099,38.9499258
1039054755,Bombus huntii,-106.829567,38.537713
1039054717,Bombus flavifrons,-105.084602,37.306247
1039054700,Bombus nevadensis,-106.313082,40.859697
1039054699,Bombus nevadensis,-107.216656,39.298178
1039054666,Bombus bifarius,-106.719787,40.450275
1039054630,Bombus insularis,-106.9804099,38.9499258
1039054499,Bombus rufocinctus,-106.787475,40.505753
1039054375,Bombus bifarius,-106.719787,40.450275
1039054351,Bombus insularis,-106.9804099,38.9499258
1039054347,Bombus frigidus,-106.986443,38.960427
1039054326,Bombus flavifrons,-107.076436,39.022768
1039054309,Bombus bifarius,-106.831029,40.502603
1039054305,Bombus nevadensis,-105.5028,39.9233
1039054252,Bombus bifarius,-106.568423,40.07109
1039054244,Bombus nevadensis,-105.282496,40.10336
1039054175,Bombus fernaldae,-107.951574,39.069693
1039054092,Bombus insularis,-106.989768,38.901172
1039054042,Bombus occidentalis,-105.396284,40.119089
1039054017,Bombus bifarius,-106.9804099,38.9499258
1039053999,Bombus mixtus,-106.986443,38.960427
1039053904,Bombus nevadensis,-107.084209,40.028988
1039053881,Bombus pensylvanicus,-103.9263,42.765904
1039053870,Bombus occidentalis,-107.384916,38.816355
1039053774,Bombus rufocinctus,-106.989768,38.959158
1039053770,Bombus insularis,-106.787475,40.505753
1039053670,Bombus bifarius,-106.9804099,38.9499258
1039053595,Bombus flavifrons,-105.526852,39.732304
1039053532,Bombus sylvicola,-107.042711,39.010099
1039053439,Bombus fervidus,-107.681957,38.799701
1039053353,Bombus melanopygus,-107.951574,39.069693
1039053338,Bombus insularis,-106.787475,40.505753
1039053322,Bombus bifarius,-106.787475,40.505753
1039053293,Bombus frigidus,-106.987823,38.869715
1039053223,Bombus insularis,-106.569732,40.051262
1039053210,Bombus rufocinctus,-106.787475,40.505753
1039053140,Bombus balteatus,-107.042711,39.010099
1039053070,Bombus balteatus,-106.958712,38.991745
1039053028,Bombus occidentalis,-106.313082,40.859697
1039053018,Bombus occidentalis,-107.273712,38.95261
1039052987,Bombus bifarius,-106.987823,38.869715
1039052982,Bombus fervidus,-107.874801,38.285487
1039052932,Bombus rufocinctus,-106.989768,38.901172
1039052778,Bombus huntii,-106.829567,38.537713
1039052674,Bombus mixtus,-107.951574,39.069693
1039052666,Bombus bifarius,-106.989768,38.901172
1039052659,Bombus sylvicola,-106.904823,39.007213
1039052645,Bombus bifarius,-106.719787,40.450275
1039052555,Bombus flavifrons,-107.07347,39.02213
1039052526,Bombus bifarius,-106.987823,38.869715
1039052503,Bombus flavifrons,-107.042711,39.010099
1039052495,Bombus nevadensis,-106.9804099,38.9499258
1039052476,Bombus frigidus,-107.042711,39.010099
1039052459,Bombus occidentalis,-106.987823,38.71025
1039052456,Bombus occidentalis,-106.261924,38.182393
1039052425,Bombus bifarius,-106.637665,40.060139
1039052414,Bombus flavifrons,-106.907899,39.134157
1039052371,Bombus rufocinctus,-106.989768,38.901172
1039052319,Bombus bifarius,-106.719787,40.450275
1039052118,Bombus rufocinctus,-106.968065,38.886238
1039052087,Bombus huntii,-106.313082,40.859697
1039052079,Bombus bifarius,-106.719787,40.450275
1039052074,Bombus mixtus,-106.469088,38.691306
1039052043,Bombus bifarius,-106.719787,40.450275
1039051942,Bombus nevadensis,-105.111816,38.462612
1039051918,Bombus insularis,-106.834716,38.733419
1039051907,Bombus bifarius,-106.787475,40.505753
1039051888,Bombus insularis,-106.9804099,38.9499258
1039051784,Bombus flavifrons,-106.719787,40.450275
1039051778,Bombus bifarius,-106.719787,40.450275
1039051743,Bombus sylvicola,-107.042711,39.010099
1039051713,Bombus occidentalis,-106.629885,38.537848
1039051645,Bombus occidentalis,-106.968065,38.886238
1039051633,Bombus nevadensis,-105.307524,40.001679
1039051586,Bombus huntii,-106.261924,38.182393
1039051561,Bombus huntii,-108.151037,37.274922
1039051469,Bombus flavifrons,-106.9804099,38.9499258
1039051436,Bombus insularis,-106.9804099,38.9499258
1039051388,Bombus rufocinctus,-106.9804099,38.9499258
1039051353,Bombus flavifrons,-105.526852,39.732304
1039051330,Bombus occidentalis,-106.261924,38.182393
1039051307,Bombus centralis,-106.830914,40.4868
1039051302,Bombus flavifrons,-107.042711,39.010099
1039051267,Bombus bifarius,-106.834716,38.733419
1039051252,Bombus insularis,-106.787475,40.505753
1039051172,Bombus mixtus,-106.989768,38.959158
1039051138,Bombus fervidus,-107.934017,35.101862
1039051126,Bombus balteatus,-108.536758,38.065825
1039051102,Bombus rufocinctus,-106.261924,38.182393
1039051086,Bombus bifarius,-106.987823,38.869715
1039051081,Bombus flavifrons,-107.042711,39.010099
1039051031,Bombus bifarius,-105.526852,39.732304
1039050819,Bombus rufocinctus,-106.834716,38.733419
1039050776,Bombus bifarius,-106.720727,38.746826
1039050771,Bombus rufocinctus,-106.9804099,38.9499258
1039050748,Bombus bifarius,-106.987823,38.869715
1039050716,Bombus sylvicola,-106.484194,38.689162
1039050659,Bombus balteatus,-106.469088,38.691306
1039050648,Bombus sylvicola,-107.06088,38.990546
1039050632,Bombus bifarius,-106.992,39.058269
1039050570,Bombus mixtus,-106.719787,40.450275
1039050523,Bombus bifarius,-106.987823,38.71025
1039050517,Bombus fervidus,-105.390791,40.116988
1039050492,Bombus flavifrons,-106.979324,38.978874
1039050480,Bombus insularis,-106.831029,40.502603
1039050477,Bombus bifarius,-106.226132,40.969697
1039050432,Bombus bifarius,-106.720727,38.746826
1039050395,Bombus rufocinctus,-106.9804099,38.9499258
1039050323,Bombus fervidus,-108.417675,37.301186
1039050292,Bombus rufocinctus,-106.993888,38.922578
1039050282,Bombus flavifrons,-107.042711,39.010099
1039050131,Bombus flavifrons,-107.042711,39.010099
1039050124,Bombus fervidus,-107.681957,38.799701
1039050101,Bombus mixtus,-106.986443,38.960427
1039050076,Bombus bifarius,-106.629885,38.537848
1039050060,Bombus mixtus,-108.536758,38.065825
1039050057,Bombus fervidus,-105.111411,40.564762
1039050019,Bombus bifarius,-107.273712,38.95261
1039049993,Bombus sylvicola,-106.944758,38.972848
1039049976,Bombus fervidus,-104.757477,37.784927
1039049725,Bombus occidentalis,-106.629885,38.537848
1039049703,Bombus occidentalis,-106.313082,40.859697
1039049701,Bombus bifarius,-106.313082,40.859697
1039049679,Bombus insularis,-106.9804099,38.9499258
1039049607,Bombus huntii,-108.730672,42.833014
1039049571,Bombus mixtus,-106.9804099,38.9499258
1039049549,Bombus rufocinctus,-106.9804099,38.9499258
1039049519,Bombus centralis,-106.313082,40.859697
1039049515,Bombus bifarius,-106.720727,38.746826
1039049478,Bombus insularis,-106.9804099,38.9499258
1039049359,Bombus sylvicola,-106.469088,38.691306
1039049338,Bombus mixtus,-106.941988,39.011657
1039049315,Bombus flavifrons,-106.719787,40.450275
1039049303,Bombus fernaldae,-105.074195,37.321039
1039049281,Bombus flavifrons,-106.986443,38.960427
1039049242,Bombus centralis,-105.526852,39.732304
1039049194,Bombus griseocollis,-105.5028,39.9233
1039049107,Bombus centralis,-105.228998,39.22763
1039049002,Bombus flavifrons,-105.526852,39.732304
1039048987,Bombus balteatus,-108.536758,38.065825
1039048965,Bombus bifarius,-107.06088,38.990546
1039048886,Bombus sylvicola,-106.997545,39.035823
1039048880,Bombus flavifrons,-105.504807,39.893244
1039048858,Bombus pensylvanicus,-105.111816,38.462612
1039048820,Bombus balteatus,-107.042711,39.010099
1039048805,Bombus rufocinctus,-106.831029,40.502603
1039048790,Bombus insularis,-106.313082,40.859697
1039048785,Bombus centralis,-106.719787,40.450275
1039048783,Bombus flavifrons,-106.9804099,38.9499258
1039048773,Bombus balteatus,-107.042711,39.010099
1039048772,Bombus flavifrons,-107.076436,39.022768
1039048749,Bombus fervidus,-104.509288,36.004703
1039048731,Bombus centralis,-108.326057,38.960765
1039048700,Bombus flavifrons,-107.042711,39.010099
1039048586,Bombus bifarius,-106.968065,38.886238
1039048572,Bombus fervidus,-105.5028,39.9233
1039048561,Bombus huntii,-108.730672,42.833014
1039048526,Bombus flavifrons,-107.076436,39.022768
1039048483,Bombus rufocinctus,-106.787475,40.505753
1039048447,Bombus flavifrons,-107.076436,39.022768
1039048309,Bombus bifarius,-106.987823,38.869715
1039048149,Bombus melanopygus,-109.834114,40.768233
1039048128,Bombus nevadensis,-107.296412,38.933717
1039048100,Bombus insularis,-106.569732,40.051262
1039048091,Bombus bifarius,-106.9804099,38.9499258
1039048073,Bombus huntii,-106.829567,38.537713
1039047917,Bombus bifarius,-106.904823,39.007213
1039047896,Bombus occidentalis,-106.987823,38.869715
1039047877,Bombus insularis,-106.967637,38.878739
1039047833,Bombus bifarius,-106.9804099,38.9499258
1039047789,Bombus melanopygus,-106.719787,40.450275
1039047782,Bombus fervidus,-105.978807,39.86706
1039047757,Bombus occidentalis,-106.719787,40.450275
1039047742,Bombus nevadensis,-108.536758,38.065825
1039047720,Bombus occidentalis,-106.261924,38.182393
1039047705,Bombus occidentalis,-106.993888,38.922578
1039047609,Bombus insularis,-106.787475,40.505753
1039047582,Bombus rufocinctus,-106.989768,38.901172
1039047577,Bombus mixtus,-107.951574,39.069693
1039047570,Bombus californicus,-108.953094,39.582548
1039047558,Bombus rufocinctus,-106.787475,40.505753
1039047554,Bombus balteatus,-107.302773,39.773581
1039047549,Bombus mixtus,-109.679297,42.999633
1039047462,Bombus flavifrons,-106.986443,38.960427
1039047457,Bombus flavifrons,-106.719787,40.450275
1039047432,Bombus rufocinctus,-106.989768,38.901172
1039047418,Bombus flavifrons,-107.249838,38.860386
1039047390,Bombus bifarius,-106.9804099,38.9499258
1039047340,Bombus occidentalis,-107.042711,39.010099
1039047339,Bombus nevadensis,-106.9804099,38.9499258
1039047335,Bombus sylvicola,-109.494416,40.633965
1039047294,Bombus bifarius,-106.987823,38.869715
1039047273,Bombus insularis,-106.9804099,38.9499258
1039047175,Bombus bifarius,-106.987823,38.869715
1039047131,Bombus occidentalis,-106.313082,40.859697
1039047103,Bombus rufocinctus,-106.9804099,38.9499258
1039047038,Bombus sylvicola,-106.987823,38.869715
1039046978,Bombus flavifrons,-107.091715,38.834715
1039046951,Bombus bifarius,-106.9804099,38.9499258
1039046916,Bombus insularis,-106.719787,40.450275
1039046909,Bombus californicus,-107.9333,39.0667
1039046865,Bombus occidentalis,-106.987823,38.71025
1039046857,Bombus bifarius,-106.9804099,38.9499258
1039046820,Bombus occidentalis,-108.151037,37.274922
1039046800,Bombus occidentalis,-106.9804099,38.9499258
1039046752,Bombus bifarius,-106.720727,38.746826
1039046751,Bombus flavifrons,-106.986443,38.960427
1039046691,Bombus rufocinctus,-106.988422,38.963259
1039046503,Bombus bifarius,-106.987823,38.869715
1039046474,Bombus huntii,-108.730672,42.833014
1039046426,Bombus bifarius,-106.987823,38.869715
1039046343,Bombus flavifrons,-107.076436,39.022768
1039046184,Bombus californicus,-106.719787,40.450275
1039046140,Bombus balteatus,-107.951574,39.069693
1039046127,Bombus californicus,-106.82682,38.525896
1039046084,Bombus centralis,-106.719787,40.450275
1039046070,Bombus fervidus,-107.681957,38.799701
1039046060,Bombus mixtus,-109.679297,42.999633
1039046025,Bombus sylvicola,-107.244446,38.033223
1039045976,Bombus bifarius,-105.514625,36.68731
1039045938,Bombus occidentalis,-106.719787,40.450275
1039045830,Bombus insularis,-106.261924,38.182393
1039045777,Bombus insularis,-106.834716,38.733419
1039045739,Bombus flavifrons,-108.536758,38.065825
1039045738,Bombus centralis,-105.228998,39.22763
1039045729,Bombus centralis,-105.526852,39.732304
1039045565,Bombus insularis,-106.9804099,38.9499258
1039045528,Bombus occidentalis,-106.989768,38.901172
1039045379,Bombus flavifrons,-106.719787,40.450275
1039045371,Bombus mixtus,-106.989768,38.959158
1039045350,Bombus bifarius,-106.719787,40.450275
1039045299,Bombus insularis,-106.9804099,38.9499258
1039045208,Bombus occidentalis,-106.9804099,38.9499258
1039045186,Bombus flavifrons,-106.986443,38.960427
1039045148,Bombus mixtus,-108.536758,38.065825
1039045139,Bombus occidentalis,-106.830914,40.4868
1039045125,Bombus huntii,-106.261924,38.182393
1039045059,Bombus rufocinctus,-106.787475,40.505753
1039045026,Bombus flavifrons,-106.546096,35.857794
1039045011,Bombus centralis,-107.216656,39.298178
1039045009,Bombus balteatus,-108.536758,38.065825
1039044982,Bombus flavifrons,-106.986443,38.960427
1039044829,Bombus bifarius,-106.787475,40.505753
1039044786,Bombus bifarius,-106.9804099,38.9499258
1039044768,Bombus occidentalis,-106.829567,38.537713
1039044765,Bombus occidentalis,-106.313082,40.859697
1039044757,Bombus balteatus,-107.042711,39.010099
1039044697,Bombus bifarius,-106.637665,40.060139
1039044623,Bombus flavifrons,-106.834716,38.733419
1039044597,Bombus insularis,-109.890612,34.080044
1039044584,Bombus occidentalis,-106.987823,38.71025
1039044547,Bombus insularis,-107.273712,38.95261
1039044514,Bombus occidentalis,-106.989768,38.959158
1039044479,Bombus melanopygus,-109.834114,40.768233
1039044466,Bombus bifarius,-106.987823,38.869715
1039044397,Bombus huntii,-108.730672,42.833014
1039044367,Bombus bifarius,-107.06088,38.990546
1039044318,Bombus occidentalis,-106.261924,38.182393
1039044313,Bombus flavifrons,-106.9804099,38.9499258
1039044256,Bombus insularis,-106.831029,40.502603
1039044230,Bombus huntii,-106.829567,38.537713
1039044203,Bombus flavifrons,-106.986443,38.960427
1039044152,Bombus frigidus,-107.06088,38.990546
1039044138,Bombus flavifrons,-106.907899,39.134157
1039044134,Bombus balteatus,-107.042711,39.010099
1039044033,Bombus sylvicola,-106.904823,39.007213
1039044018,Bombus nevadensis,-105.396284,40.119089
1039043950,Bombus occidentalis,-106.834716,38.733419
1039043924,Bombus sylvicola,-107.042711,39.010099
1039043913,Bombus nevadensis,-105.307524,40.001679
1039043887,Bombus balteatus,-106.915381,39.008414
1039043886,Bombus flavifrons,-106.986443,38.960427
1039043849,Bombus fervidus,-105.978807,39.86706
1039043822,Bombus occidentalis,-106.993888,38.922578
1039043779,Bombus balteatus,-107.951574,39.069693
1039043696,Bombus occidentalis,-107.042711,39.010099
1039043615,Bombus rufocinctus,-106.787475,40.505753
1039043599,Bombus mixtus,-107.076436,39.022768
1039043519,Bombus sylvicola,-107.06088,38.990546
1039043459,Bombus insularis,-109.679297,42.999633
1039043317,Bombus flavifrons,-107.302773,39.773581
1039043240,Bombus flavifrons,-106.9804099,38.9499258
1039043217,Bombus rufocinctus,-106.987823,38.869715
1039043204,Bombus occidentalis,-106.987823,38.869715
1039043182,Bombus occidentalis,-108.536758,38.065825
1039043160,Bombus insularis,-107.084209,40.028988
1039043158,Bombus centralis,-107.9333,39.0667
1039043144,Bombus centralis,-106.719787,40.450275
1039043113,Bombus insularis,-106.834716,38.733419
1039043110,Bombus rufocinctus,-106.787475,40.505753
1039043094,Bombus bifarius,-106.720727,38.746826
1039043041,Bombus rufocinctus,-107.084209,40.028988
1039043001,Bombus insularis,-106.629885,38.537848
1039042989,Bombus huntii,-105.396284,40.119089
1039042984,Bombus centralis,-107.9333,39.0667
1039042972,Bombus bifarius,-106.720727,38.746826
1039042849,Bombus insularis,-106.787475,40.505753
1039042760,Bombus mixtus,-106.907899,39.134157
1039042714,Bombus flavifrons,-107.042711,39.010099
1039042694,Bombus bifarius,-106.720727,38.746826
1039042662,Bombus bifarius,-106.629885,38.537848
1039042635,Bombus frigidus,-106.989768,38.959158
1039042604,Bombus nevadensis,-105.514625,36.68731
1039042593,Bombus flavifrons,-105.526852,39.732304
1039042510,Bombus occidentalis,-106.987823,38.869715
1039042460,Bombus occidentalis,-108.326057,38.960765
1039042452,Bombus flavifrons,-107.103836,38.879448
1039042326,Bombus flavifrons,-106.719787,40.450275
1039042317,Bombus rufocinctus,-105.22203,39.326945
1039042296,Bombus occidentalis,-106.787475,40.505753
1039042127,Bombus centralis,-105.307524,40.001679
